-0.084405676,0.4389621,-4.9799786
-0.083609894,0.43967193,-4.9799294
-0.0827662,0.4404877,-4.9798717
-0.08195822,0.4413082,-4.9798117
-0.08092709,0.44244516,-4.979728
-0.079942524,0.44364735,-4.979637
-0.079151824,0.44461942,-4.979563
-0.07833343,0.44563985,-4.9794846
-0.07745639,0.44673198,-4.9794006
-0.07674861,0.44761345,-4.979333
-0.075807326,0.44876692,-4.979243
-0.075121135,0.44959158,-4.979179
-0.07426904,0.4506028,-4.9791
-0.07365233,0.45133218,-4.9790435
-0.07264832,0.4525072,-4.9789515
-0.07186067,0.45340753,-4.9788814
-0.070972554,0.45440865,-4.9788027
-0.070277974,0.4551877,-4.9787416
-0.06952086,0.4560231,-4.978676
-0.06882903,0.4567793,-4.9786158
-0.0680101,0.45766765,-4.9785457
-0.06728267,0.45845002,-4.978483
-0.06653647,0.45923823,-4.9784207
-0.06574111,0.46007323,-4.9783545
-0.06513805,0.4607032,-4.978304
-0.064544834,0.4613217,-4.9782543
-0.06356492,0.46234265,-4.9781723
-0.06292269,0.4630113,-4.9781184
-0.062381938,0.46357715,-4.9780726
-0.06132392,0.46468413,-4.9779825
-0.06063226,0.4654078,-4.9779234
-0.06006375,0.46599704,-4.977875
-0.059550233,0.46652502,-4.977832
-0.0586129,0.4674967,-4.9777517
-0.05810228,0.46803504,-4.977707
-0.057303242,0.4688779,-4.977637
-0.056528606,0.46969566,-4.9775686
-0.055848807,0.4704064,-4.9775095
-0.055181406,0.47110087,-4.9774513
-0.054513626,0.47179595,-4.9773927
-0.053804375,0.47253436,-4.97733
-0.05345248,0.47290188,-4.977299
-0.052502416,0.4739051,-4.977214
-0.051828455,0.4746247,-4.9771523
-0.051153008,0.47534806,-4.97709
-0.05048933,0.4760608,-4.977029
-0.04982405,0.47677365,-4.9769673
-0.04916361,0.47748077,-4.976906
-0.04850836,0.47818458,-4.9768453
-0.047841832,0.47890162,-4.9767823
-0.04721646,0.47957164,-4.9767246
-0.04652373,0.48031583,-4.976659
-0.04587189,0.4810178,-4.976597
-0.04523073,0.48170942,-4.976536
-0.044570714,0.48242238,-4.9764733
-0.043927684,0.4831136,-4.9764113
-0.043252613,0.48383835,-4.976347
-0.04264973,0.48448622,-4.9762893
-0.04197251,0.48521397,-4.976224
-0.041455407,0.48576626,-4.9761744
-0.040717386,0.48655277,-4.976104
-0.03995444,0.48736948,-4.9760303
-0.03936082,0.48800558,-4.9759727
-0.03870501,0.48870203,-4.975909
-0.03822801,0.48920637,-4.9758635
-0.037336353,0.49014536,-4.9757776
-0.03690274,0.4906115,-4.9757347
-0.036187835,0.49138042,-4.975664
-0.035441242,0.49218446,-4.97559
-0.03474366,0.4929364,-4.975521
-0.03425648,0.49346215,-4.975472
-0.033650342,0.49411687,-4.9754114
-0.033057645,0.49475777,-4.9753513
-0.032249082,0.49563196,-4.97527
-0.031601675,0.49632704,-4.975204
-0.03095065,0.49702746,-4.9751387
-0.03048973,0.49752605,-4.975092
-0.029677752,0.49840477,-4.9750085
-0.029123895,0.4990047,-4.9749517
-0.028377157,0.49981403,-4.974875
-0.027743505,0.5004983,-4.9748096
-0.027093992,0.5011987,-4.9747424
-0.02649325,0.5018496,-4.9746804
-0.025822356,0.50257695,-4.9746103
-0.02507515,0.5033838,-4.974533
-0.024677815,0.50381327,-4.974491
-0.02396998,0.5045801,-4.9744167
-0.02327539,0.505335,-4.974344
-0.02243086,0.5062421,-4.974255
-0.021804133,0.5069158,-4.9741898
-0.021219037,0.5075448,-4.974128
-0.020589646,0.5082222,-4.9740615
-0.020059664,0.50879306,-4.9740047
-0.01943108,0.5094707,-4.973938
-0.018691251,0.51026887,-4.973859
-0.018235363,0.510761,-4.9738107
-0.01758529,0.51146317,-4.973741
-0.016916616,0.5121861,-4.9736686
-0.01633097,0.51281977,-4.973605
-0.015621519,0.5135878,-4.9735284
-0.014953613,0.51431125,-4.9734554
-0.014355942,0.514959,-4.97339
-0.013726836,0.5156414,-4.9733214
-0.013088515,0.51633424,-4.973251
-0.012437845,0.5170411,-4.973179
-0.011793889,0.5177412,-4.9731083
-0.01115028,0.51844144,-4.973037
-0.010709593,0.51892096,-4.9729877
-0.009898166,0.5198044,-4.972897
-0.009207478,0.5205569,-4.97282
-0.008533005,0.5212922,-4.9727435
-0.007950714,0.5219276,-4.9726777
-0.0073083285,0.52262884,-4.972605
-0.0066281273,0.52337164,-4.9725285
-0.006099981,0.52394867,-4.9724684
-0.005420265,0.5246917,-4.9723907
-0.0047312765,0.5254454,-4.972312
-0.004134049,0.52609885,-4.972243
-0.003688701,0.52658653,-4.972192
-0.0029655918,0.5273787,-4.972109
-0.0024858126,0.52790457,-4.972053
-0.0015392327,0.52894276,-4.9719434
-0.0009777698,0.5295589,-4.971878
-0.00031226213,0.5302894,-4.9718
0.00032789406,0.5309924,-4.9717245
0.0008954969,0.5316159,-4.971658
0.0015324709,0.5323157,-4.971583
0.0021033941,0.5329429,-4.9715157
0.0027375298,0.5336395,-4.9714403
0.0033719642,0.5343363,-4.9713655
0.0040128864,0.5350402,-4.971289
0.0046571037,0.53574765,-4.9712124
0.0053362446,0.5364935,-4.9711313
0.0058766124,0.5370868,-4.9710665
0.0064803017,0.53774965,-4.9709945
0.007210823,0.53855145,-4.9709063
0.007891036,0.53929794,-4.9708247
0.008502012,0.53996813,-4.9707503
0.009160801,0.54069054,-4.9706707
0.009860989,0.54145837,-4.970586
0.010266693,0.54190314,-4.9705367
0.011075005,0.54278946,-4.9704385
0.011677231,0.54345,-4.970365
0.012219183,0.54404455,-4.970299
0.01297342,0.5448722,-4.970206
0.01346788,0.5454149,-4.9701447
0.014203284,0.5462221,-4.970054
0.014812099,0.5468903,-4.9699793
0.015265532,0.547388,-4.969923
0.016007682,0.54820263,-4.969831
0.016629474,0.5488852,-4.9697537
0.017267281,0.5495793,-4.969674
0.01805427,0.5504285,-4.9695783
0.018688869,0.5511134,-4.9694996
0.019244269,0.5517129,-4.9694304
0.019961506,0.55248713,-4.9693418
0.020491455,0.55305946,-4.9692764
0.021103762,0.55372095,-4.9692
0.021681223,0.5543449,-4.969128
0.022347674,0.5550649,-4.9690447
0.022975877,0.55574405,-4.9689655
0.023626395,0.55644727,-4.968884
0.02414692,0.55700994,-4.9688187
0.024880275,0.5578027,-4.968726
0.025356323,0.5583176,-4.968666
0.026216574,0.559248,-4.968557
0.02678493,0.5598627,-4.968485
0.027477287,0.5606114,-4.968396
0.028172996,0.5613638,-4.968307
0.028713176,0.561948,-4.9682384
0.029332919,0.56261826,-4.9681587
0.029987741,0.56332636,-4.968075
0.030693412,0.5640897,-4.9679837
0.031288177,0.5647328,-4.967907
0.03191804,0.56541395,-4.967826
0.03258906,0.56613994,-4.967738
0.033066183,0.5666561,-4.967676
0.03383379,0.56748563,-4.967576
0.0344583,0.5681604,-4.967495
0.03508613,0.5688388,-4.9674125
0.03572049,0.5695242,-4.96733
0.036364567,0.5702201,-4.967245
0.036996037,0.5709023,-4.967162
0.03765319,0.57161236,-4.9670763
0.038393468,0.5724121,-4.966978
0.03902542,0.5730948,-4.966894
0.039533,0.5736431,-4.966827
0.04020354,0.5743675,-4.9667377
0.0409062,0.5751265,-4.9666443
0.04161542,0.57589257,-4.9665494
0.042129885,0.5764483,-4.9664807
0.042724364,0.57709044,-4.966401
0.043443665,0.5778665,-4.966305
0.04405442,0.5785248,-4.966223
0.044687703,0.5792088,-4.966137
0.045388326,0.5799655,-4.9660425
0.04590992,0.5805288,-4.965972
0.046556443,0.581227,-4.965884
0.04724795,0.5819738,-4.9657903
0.047885187,0.582662,-4.965704
0.048573837,0.5834033,-4.96561
0.0489775,0.58383155,-4.965555
0.049785018,0.5846896,-4.9654465
0.050403632,0.585346,-4.965363
0.0509743,0.58595145,-4.965286
0.051704902,0.58672714,-4.9651866
0.05234886,0.58741117,-4.9650993
0.052925665,0.5880237,-4.96502
0.053646844,0.5887897,-4.964922
0.05436501,0.58955246,-4.9648232
0.05483277,0.59004974,-4.964759
0.055624098,0.5908911,-4.96465
0.05616887,0.5914704,-4.9645753
0.056896467,0.592244,-4.964475
0.057310034,0.5926837,-4.9644175
0.05813736,0.59356326,-4.964303
0.058762826,0.5942282,-4.9642158
0.059381306,0.5948865,-4.9641294
0.060006324,0.5955518,-4.9640427
0.060698815,0.5962888,-4.963946
0.061336957,0.59696794,-4.9638557
0.061853357,0.59751755,-4.9637833
0.062600866,0.59831303,-4.9636784
0.063281186,0.59903705,-4.9635825
0.06400982,0.5998125,-4.9634795
0.06455241,0.6003899,-4.9634023
0.06507906,0.6009503,-4.963328
0.06583388,0.6017535,-4.9632206
0.066447526,0.6024064,-4.9631333
0.06712237,0.60312444,-4.9630365
0.06776203,0.60380507,-4.9629455
0.068401836,0.6044858,-4.962854
0.069138266,0.6052693,-4.962748
0.069710836,0.6058785,-4.9626656
0.07043154,0.6066452,-4.9625616
0.0710816,0.6073368,-4.962468
0.07172386,0.60802174,-4.9623747
0.07227634,0.6086108,-4.9622946
0.07299921,0.60938156,-4.962189
0.07371911,0.6101492,-4.962085
0.07424082,0.61070436,-4.9620085
0.07488431,0.61139,-4.9619145
0.07553712,0.612086,-4.9618187
0.076199725,0.61279243,-4.961721
0.076704845,0.61333096,-4.961647
0.07735488,0.614024,-4.9615517
0.07810162,0.61482,-4.961441
0.07854269,0.6152903,-4.9613757
0.07929943,0.6160969,-4.9612637
0.080088586,0.6169381,-4.9611464
0.08059119,0.6174739,-4.9610715
0.08128725,0.6182158,-4.9609675
0.08191579,0.61888576,-4.9608736
0.0825219,0.6195318,-4.9607835
0.08317976,0.620233,-4.960685
0.083860345,0.6209584,-4.9605827
0.084382996,0.6215154,-4.960504
0.08518651,0.6223717,-4.9603825
0.08579012,0.62301505,-4.960292
0.086274385,0.6235311,-4.9602184
0.087081686,0.6243914,-4.960096
0.08774063,0.6250935,-4.9599957
0.08832216,0.6257132,-4.9599075
0.088845655,0.62627107,-4.959828
0.08968927,0.6271699,-4.9596987
0.090384394,0.62791055,-4.9595923
0.09102793,0.62859505,-4.9594936
0.091623135,0.6292181,-4.9594045
0.09225729,0.62988174,-4.959308
0.09277508,0.6304238,-4.95923
0.093551934,0.6312368,-4.9591117
0.09413795,0.6318501,-4.9590225
0.094899,0.6326466,-4.9589067
0.09549826,0.6332737,-4.9588146
0.096139774,0.6339451,-4.9587164
0.09679116,0.63462675,-4.9586167
0.09744271,0.63530856,-4.9585166
0.09812359,0.636021,-4.958412
0.09875597,0.63668275,-4.9583144
0.099453405,0.63741255,-4.958207
0.099975765,0.637959,-4.9581256
0.10071893,0.63873655,-4.9580107
0.101293474,0.63933766,-4.9579215
0.10193906,0.6400137,-4.957821
0.102574125,0.6406796,-4.957722
0.10323196,0.64136946,-4.957619
0.103818625,0.64198464,-4.9575276
0.10452214,0.6427223,-4.9574175
0.1051934,0.64342624,-4.9573116
0.10586481,0.6441302,-4.957206
0.10643256,0.6447255,-4.957116
0.10712698,0.6454536,-4.9570065
0.10787028,0.6462329,-4.9568887
0.10842545,0.646815,-4.956801
0.10915936,0.64758444,-4.9566846
0.109808974,0.6482654,-4.9565806
0.1102768,0.6487559,-4.9565067
0.11121229,0.649737,-4.956357
0.11176356,0.65031624,-4.956269
0.1122241,0.6508001,-4.9561944
0.113064334,0.6516831,-4.95606
0.11370682,0.652358,-4.955956
0.11424884,0.6529275,-4.9558687
0.11489809,0.65360725,-4.955764
0.11570345,0.65443826,-4.9556355
0.11632708,0.6550818,-4.955536
0.11686964,0.6556416,-4.9554496
0.11752604,0.6563188,-4.9553437
0.11820534,0.6570197,-4.955235
0.11885881,0.65769386,-4.95513
0.11946689,0.65832126,-4.9550323
0.12014016,0.6590158,-4.954923
0.120784305,0.6596803,-4.954819
0.121440336,0.66035837,-4.954713
0.121950105,0.6608855,-4.95463
0.1228465,0.66181237,-4.954484
0.12349948,0.6624876,-4.9543777
0.12415261,0.6631628,-4.954271
0.12460437,0.6636299,-4.954197
0.12549834,0.6645542,-4.9540505
0.12609017,0.665166,-4.9539537
0.12671462,0.6658116,-4.9538507
0.1274238,0.66654474,-4.953734
0.12801601,0.66715693,-4.9536366
0.12871575,0.66788024,-4.953521
0.12933429,0.6685197,-4.9534183
0.12989408,0.66909856,-4.9533257
0.13047564,0.66970116,-4.953229
0.13121659,0.6704688,-4.9531054
0.13176918,0.67104137,-4.9530134
0.13253972,0.67183965,-4.9528847
0.13313161,0.6724529,-4.952786
0.13378213,0.6731267,-4.9526763
0.13446537,0.67383456,-4.9525614
0.13519108,0.67458636,-4.95244
0.13557518,0.6749842,-4.952375
0.13642164,0.675861,-4.9522324
0.1368775,0.67633957,-4.9521546
0.13762331,0.67712605,-4.952026
0.13839866,0.6779437,-4.951893
0.13902754,0.6786067,-4.9517837
0.13965982,0.6792735,-4.9516745
0.14030205,0.6799477,-4.951564
0.14099331,0.68067616,-4.951444
0.14168806,0.6813982,-4.9513254
0.14236993,0.6821043,-4.951208
0.14286917,0.6826213,-4.9511223
0.14364927,0.6834292,-4.9509892
0.1443218,0.68412554,-4.950873
0.14489979,0.6847241,-4.9507732
0.14552689,0.6853734,-4.9506655
0.14619333,0.6860634,-4.95055
0.14669979,0.68658775,-4.950462
0.14730112,0.68721044,-4.950358
0.14814126,0.68808025,-4.9502125
0.14882466,0.68878776,-4.9500933
0.14947878,0.6894649,-4.9499793
0.15012977,0.6901389,-4.9498653
0.1507842,0.6908164,-4.9497514
0.15144202,0.6914973,-4.949636
0.15209673,0.6921751,-4.949521
0.15256496,0.69265985,-4.9494395
0.15338041,0.69350386,-4.949296
0.15403885,0.69418544,-4.9491796
0.1545336,0.6946943,-4.949093
0.15537916,0.69555366,-4.9489455
0.15596926,0.6961534,-4.948843
0.15664473,0.6968398,-4.9487247
0.15725148,0.69745636,-4.948619
0.15779272,0.6980064,-4.9485235
0.15868193,0.69891006,-4.948368
0.15930878,0.699547,-4.948258
0.15976837,0.7000108,-4.9481773
0.16073707,0.7009771,-4.9480095
0.16142479,0.70165604,-4.9478908
0.16189557,0.7021179,-4.9478097
0.16263129,0.7028396,-4.9476833
0.16321672,0.703414,-4.9475822
0.16387092,0.70405483,-4.947469
0.1644075,0.7045711,-4.9473777
0.16517329,0.705308,-4.9472475
0.16588032,0.7059883,-4.947127
0.16650891,0.70659304,-4.947019
0.16715398,0.70721364,-4.946909
0.16779588,0.70783126,-4.946799
0.16832983,0.7083411,-4.9467077
0.16912279,0.7090891,-4.9465737
0.16961433,0.70955276,-4.94649
0.17043376,0.7103257,-4.9463506
0.17107964,0.71093494,-4.9462414
0.171742,0.7115596,-4.9461284
0.17238155,0.7121628,-4.946019
0.17306389,0.71279955,-4.945904
0.17354621,0.71324533,-4.9458222
0.17437324,0.7140099,-4.9456835
0.17510852,0.7146895,-4.945559
0.17569298,0.715219,-4.945462
0.17652385,0.71597147,-4.9453235
0.17703629,0.71643543,-4.945238
0.17760135,0.7169472,-4.9451437
0.17836703,0.7176267,-4.945017
0.1789488,0.7181426,-4.9449215
0.17941561,0.7185566,-4.9448442
0.18027058,0.7192988,-4.9447055
0.18094483,0.7198841,-4.944596
0.18161264,0.72046375,-4.944487
0.18220164,0.72096515,-4.9443917
0.18297838,0.72162414,-4.944267
0.18342283,0.7219933,-4.9441967
0.1843251,0.72274065,-4.944054
0.1849351,0.7232387,-4.9439583
0.18555808,0.7237447,-4.943861
0.18591231,0.72402704,-4.9438066
0.18691285,0.72481686,-4.943653
0.18750352,0.72527325,-4.9435635
0.18814686,0.7257614,-4.943467
0.18884626,0.7262764,-4.943365
0.1894736,0.72672725,-4.943275
0.19013724,0.727191,-4.943181
